incident_date,latitude,longitude,sex,age,marital_status,transport_mode,education_level,witness,crime_type,seguridad.modalidad,special_crime_type,weapon,neighborhood,neighborhood_code,district_code,location,reporting_station,item,item_category,color
03/04/2018 6:15,621.366.066,-7.557.674.883,Female,28,Single,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,None,None,Manila,#1419,14,Almacén tienda y otro,Poblado,Sin dato documentos,Documentos,Unknown
04/04/2018 17:30,624.724.921,-7.556.985.807,Male,27,Single,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Guayaquil,#1007,10,Estación del Metro,Candelaria,Tarjeta bancaria,"Money, jewelry, and valuables",Unknown
06/04/2018 17:50,626.049.297,-7.560.064.696,Female,32,Single,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Calasanz,#1202,12,Estación del Metro,Laureles,Tarjeta bancaria,"Money, jewelry, and valuables",Unknown
13/04/2018 18:50,624.393.696,-7.556.853.136,Female,28,Single,Taxi,Unknown,Unknown,Personal robbery,Atraco,Unknown,Arma cortopunzante,Barrio Colón,#1013,10,Public road,Candelaria,Licencia,Documentos,Unknown
13/04/2018 18:50,624.393.696,-7.556.853.136,Female,28,Single,Taxi,Unknown,Unknown,Personal robbery,Atraco,Unknown,Arma cortopunzante,Barrio Colón,#1013,10,Public road,Candelaria,Cédula,Documentos,Unknown
16/04/2018 17:50,625.330.499,-755.823.611,Female,47,Single,Metro,Unknown,Unknown,Personal robbery,Atraco,Unknown,Firearm,Suramericana,#1102,11,Fábrica o empresa,Laureles,Sin dato documentos,Documentos,Unknown
16/04/2018 17:50,625.330.499,-755.823.611,Female,47,Single,Metro,Unknown,Unknown,Personal robbery,Atraco,Unknown,Firearm,Suramericana,#1102,11,Fábrica o empresa,Laureles,Carne,Alimento,Unknown
17/04/2018 18:00,625.602.701,-7.556.645.872,Female,36,Single,Metro,Unknown,Unknown,Personal robbery,Atraco,Unknown,None,Estación Villa,#1005,10,Estación del Metro,Candelaria,Carne,Alimento,Unknown
17/04/2018 18:00,625.602.701,-7.556.645.872,Female,36,Single,Metro,Unknown,Unknown,Personal robbery,Atraco,Unknown,None,Estación Villa,#1005,10,Estación del Metro,Candelaria,Tarjeta bancaria,"Money, jewelry, and valuables",Unknown
17/04/2018 18:00,625.602.701,-7.556.645.872,Female,36,Single,Metro,Unknown,Unknown,Personal robbery,Atraco,Unknown,None,Estación Villa,#1005,10,Estación del Metro,Candelaria,Tarjeta de identidad,Documentos,Unknown
27/04/2018 15:00,62.384.997,-7.557.319.749,Male,66,Married,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Calle Nueva,#1011,10,Estación del Metro,Candelaria,Sin dato documentos,Documentos,Unknown
28/04/2018 21:00,630.158.797,-7.556.392.173,Male,35,Single,Taxi,Unknown,Unknown,Personal robbery,Raponazo,Unknown,None,Boyacá,#0505,5,Bus de servicio público,Castilla,Carne,Alimento,Unknown
02/05/2018 15:45,624.671.051,-7.556.828.592,Female,21,Single,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Barrio Colón,#1013,10,Almacén tienda y otro,Candelaria,Sin dato documentos,Documentos,Unknown
04/05/2018 11:30,623.000.549,-7.557.562.444,Female,23,Single,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,None,None,Barrio Colombia,#1401,14,Estación del Metro,Poblado,Cash,"Money, jewelry, and valuables",Unknown
08/05/2018 10:00,621.041.201,-7.556.772.326,Female,38,Common-law union,Taxi,Unknown,Unknown,Personal robbery,Comisión de delito,Fleteo,Firearm,El Poblado,#1418,14,Public road,Poblado,Tarjeta bancaria,"Money, jewelry, and valuables",Amarillo
12/05/2018 21:30,628.992.455,-7.558.389.872,Male,28,Common-law union,Autobus,Unknown,Unknown,Personal robbery,Atraco,None,Arma cortopunzante,Kennedy,#0607,6,Bus de servicio público,Doce de Octubre,Carne,Alimento,Unknown
19/05/2018 18:30,622.971.072,-7.556.975.275,Male,30,Married,Metro,Unknown,Unknown,Personal robbery,Descuido,Unknown,None,San Diego,#1020,10,Centro comercial,Candelaria,Tarjeta bancaria,"Money, jewelry, and valuables",Unknown
22/05/2018 10:30,620.752.266,-7.557.128.195,Female,47,Single,Taxi,Unknown,Unknown,Personal robbery,Engaño,None,None,La Florida,#1417,14,Public road,Poblado,Tarjeta bancaria,"Money, jewelry, and valuables",Amarillo
28/05/2018 7:30,625.682.318,-7.557.349.477,Female,24,Single,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,San Benito,#1006,10,Public road,Candelaria,Llaveros,Otros elementos,Unknown
07/06/2018 17:00,624.787.518,-7.556.959.486,Male,52,Common-law union,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,La Candelaria,#1019,10,Estación del Metro,Candelaria,Cash,"Money, jewelry, and valuables",Unknown
09/06/2018 14:30,624.673.947,-7.556.635.284,Female,54,Married,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,La Candelaria,#1019,10,Almacén tienda y otro,Candelaria,Cash,"Money, jewelry, and valuables",Unknown
12/06/2018 16:30,626.450.941,-7.556.757.828,Male,20,Single,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Universidad de Antioquia,#Inst_11,4,Public road,Aranjuez,Cash,"Money, jewelry, and valuables",Unknown
21/06/2018 8:30,629.822.006,-7.556.645.042,Male,26,Common-law union,Autobus,Unknown,Unknown,Personal robbery,Atraco,None,Arma cortopunzante,Girardot,#0509,5,Bus de servicio público,Castilla,Cash,"Money, jewelry, and valuables",Unknown
22/06/2018 20:00,624.353.831,-7.556.768.406,Female,33,Married,Taxi,Unknown,Unknown,Personal robbery,Atraco,Unknown,Arma cortopunzante,Barrio Colón,#1013,10,Bus de servicio público,Candelaria,Billetera,Prendas de vestir y accesorios,Unknown
05/07/2018 6:10,629.102.399,-7.556.443.636,Male,35,Common-law union,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Tricentenario,#0510,5,Estación del Metro,Castilla,Tarjeta bancaria,"Money, jewelry, and valuables",Unknown
06/07/2018 16:00,625.614.508,-7.558.101.677,Female,31,Single,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Carlos E. Restrepo,#1101,11,Bus de servicio público,Laureles,Carne,Alimento,Unknown
07/07/2018 9:30,622.581.974,-7.557.826.136,Female,29,Single,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Santa Fé,#1504,15,Public road,Belén,Carne,Alimento,Unknown
07/07/2018 9:30,622.581.974,-7.557.826.136,Female,29,Single,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Santa Fé,#1504,15,Public road,Belén,Tarjeta bancaria,"Money, jewelry, and valuables",Unknown
11/07/2018 11:00,623.791.638,-7.559.062.758,Female,18,Single,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Rosales,#1602,16,Estación del Metro,Belén,Contraseña cédula,Documentos,Unknown
13/07/2018 21:30,621.011.637,-7.556.901.365,Female,18,Single,Taxi,Unknown,Unknown,Personal robbery,Descuido,Unknown,None,El Poblado,#1418,14,Bar o cantina,Poblado,Carne,Alimento,Unknown
13/07/2018 21:30,621.011.637,-7.556.901.365,Female,18,Single,Taxi,Unknown,Unknown,Personal robbery,Descuido,Unknown,None,El Poblado,#1418,14,Bar o cantina,Poblado,Billetera,Prendas de vestir y accesorios,Unknown
30/07/2018 19:00,625.652.048,-7.556.326.547,Male,23,Common-law union,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Prado,#1001,10,Bus de servicio público,Candelaria,Accesorios prendas de vestir,Prendas de vestir y accesorios,Unknown
08/08/2018 22:50,626.318.673,-7.556.351.066,Male,34,Common-law union,Autobus,Unknown,Unknown,Personal robbery,Descuido,Unknown,None,Prado,#1001,10,Estación del Metro,Candelaria,Tarjeta bancaria,"Money, jewelry, and valuables",Unknown
08/08/2018 22:50,626.318.673,-7.556.351.066,Male,34,Common-law union,Autobus,Unknown,Unknown,Personal robbery,Descuido,Unknown,None,Prado,#1001,10,Estación del Metro,Candelaria,Tarjeta bancaria,"Money, jewelry, and valuables",Unknown
08/08/2018 4:00,625.050.491,-7.556.954.989,Female,42,Married,Taxi,Unknown,Unknown,Personal robbery,Atraco,Unknown,Firearm,La Candelaria,#1019,10,Banco,Candelaria,Tarjeta de identidad,Documentos,Unknown
21/08/2018 23:00,626.429.766,-7.560.017.234,Male,35,Common-law union,Autobus,Unknown,Unknown,Personal robbery,Atraco,A bus de servicio público,Firearm,Calasanz,#1202,12,Bus de servicio público,Laureles,Cell phone,Technology,Unknown
22/08/2018 6:30,626.747.098,-7.555.937.054,Female,19,Single,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,San Pedro,#0408,4,Estación del Metro,Aranjuez,Sin dato documentos,Documentos,Unknown
25/08/2018 3:30,626.574.355,-7.562.357.773,Male,32,Single,Taxi,Unknown,Unknown,Personal robbery,Atraco,None,Arma cortopunzante,La Loma,#6014,60,Public road,Doce de Octubre,Carne,Alimento,Unknown
27/08/2018 14:30,625.745.216,-7.557.238.776,Female,39,Married,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,None,None,El Chagualo,#1004,10,Metro Plus,Candelaria,Tarjeta bancaria,"Money, jewelry, and valuables",Unknown
27/08/2018 14:30,625.745.216,-7.557.238.776,Female,39,Married,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,None,None,El Chagualo,#1004,10,Metro Plus,Candelaria,Cédula,Documentos,Unknown
27/08/2018 14:30,625.745.216,-7.557.238.776,Female,39,Married,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,None,None,El Chagualo,#1004,10,Metro Plus,Candelaria,Carne,Alimento,Unknown
30/08/2018 15:00,624.947.625,-7.556.802.315,Female,44,Married,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,La Candelaria,#1019,10,Estación del Metro,Candelaria,Tarjeta bancaria,"Money, jewelry, and valuables",Unknown
30/08/2018 15:00,624.947.625,-7.556.802.315,Female,44,Married,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,La Candelaria,#1019,10,Estación del Metro,Candelaria,Tarjeta bancaria,"Money, jewelry, and valuables",Unknown
31/08/2018 18:30,624.747.112,-7.557.012.535,Male,23,Common-law union,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,La Candelaria,#1019,10,Estación del Metro,Candelaria,Sin dato documentos,Documentos,Unknown
31/08/2018 18:30,624.747.112,-7.557.012.535,Male,23,Common-law union,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,La Candelaria,#1019,10,Estación del Metro,Candelaria,Soat,Documentos,Unknown
31/08/2018 18:30,624.747.112,-7.557.012.535,Male,23,Common-law union,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,La Candelaria,#1019,10,Estación del Metro,Candelaria,Revisión técnico mecánica,Documentos,Unknown
22/09/2018 15:30,627.630.613,-7.557.001.024,Female,40,Married,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Terminal de Transporte,#Inst_4,5,Estación del Metro,Castilla,Carne,Alimento,Unknown
03/10/2018 12:00,624.740.264,-7.556.971.387,Female,72,Divorced,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,La Candelaria,#1019,10,Estación del Metro,Candelaria,Tarjeta bancaria,"Money, jewelry, and valuables",Unknown
08/10/2018 19:00,620.036.139,-7.559.154.601,Female,48,Divorced,Taxi,Unknown,Unknown,Personal robbery,Atraco,Unknown,Arma cortopunzante,La Colina,#1511,15,Public road,Belén,Documentación electoral,Documentos,Unknown
10/10/2018 19:00,625.077.326,-7.556.794.276,Female,53,Single,Taxi,Unknown,Unknown,Personal robbery,Atraco,Unknown,Arma cortopunzante,La Candelaria,#1019,10,Public road,Candelaria,Sin dato documentos,Documentos,Unknown
11/10/2018 7:15,621.251.768,-7.557.807.833,Female,25,Single,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Patio Bonito,#1421,14,Estación del Metro,Poblado,Billetera,Prendas de vestir y accesorios,Unknown
12/10/2018 12:30,623.105.802,-7.560.415.744,Female,25,Single,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,La Palma,#1614,16,Centro comercial,Belén,Tarjeta bancaria,"Money, jewelry, and valuables",Unknown
16/10/2018 6:30,628.324.379,-7.556.114.502,Female,22,Single,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Aranjuez,#0413,4,Bus de servicio público,Aranjuez,Tarjeta bancaria,"Money, jewelry, and valuables",Unknown
31/10/2018 7:00,626.382.848,-7.556.351.393,Female,33,Single,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Hospital San Vicente de Paúl,#Inst_12,10,Estación del Metro,Candelaria,Carne,Alimento,Unknown
31/10/2018 18:30,624.459.602,-7.556.672.054,Female,25,Married,Taxi,Unknown,Unknown,Personal robbery,Atraco,None,Arma cortopunzante,Barrio Colón,#1013,10,Bus de servicio público,Candelaria,Cash,"Money, jewelry, and valuables",Unknown
31/10/2018 7:00,626.382.848,-7.556.351.393,Female,33,Single,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Hospital San Vicente de Paúl,#Inst_12,10,Estación del Metro,Candelaria,Sin dato documentos,Documentos,Unknown
01/11/2018 9:30,625.147.323,-7.556.814.254,Female,83,Single,Taxi,Unknown,Unknown,Personal robbery,Descuido,Unknown,None,La Candelaria,#1019,10,Unknown,Candelaria,Accesorios prendas de vestir,Prendas de vestir y accesorios,Unknown
03/11/2018 9:00,624.466.721,-7.556.874.404,Female,28,Single,Taxi,Unknown,Unknown,Personal robbery,Atraco,Unknown,Arma cortopunzante,Barrio Colón,#1013,10,Public road,Candelaria,Carne,Alimento,Unknown
17/11/2018 20:00,626.745.699,-7.556.234.071,Male,34,Single,Taxi,Unknown,Unknown,Personal robbery,Descuido,Unknown,None,Sevilla,#0407,4,Parque,Aranjuez,Carne,Alimento,Unknown
22/11/2018 7:30,62.622.179,-7.556.842.939,Female,25,Single,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,El Chagualo,#1004,10,Estación del Metro plus,Candelaria,Tarjeta bancaria,"Money, jewelry, and valuables",Unknown
29/11/2018 17:00,624.670.483,-7.555.472.377,Female,70,Single,Taxi,Unknown,Unknown,Personal robbery,Descuido,Unknown,None,Sucre,#0809,8,Bus de servicio público,Villa Hermosa,Tarjeta bancaria,"Money, jewelry, and valuables",Unknown
29/11/2018 17:00,624.670.483,-7.555.472.377,Female,70,Single,Taxi,Unknown,Unknown,Personal robbery,Descuido,Unknown,None,Sucre,#0809,8,Bus de servicio público,Villa Hermosa,Tarjeta bancaria,"Money, jewelry, and valuables",Unknown
11/12/2018 5:00,626.390.181,-7.556.379.646,Male,26,Common-law union,Metro,Unknown,Unknown,Personal robbery,Atraco,Unknown,None,Hospital San Vicente de Paúl,#Inst_12,10,Estación del Metro,Candelaria,Tarjeta bancaria,"Money, jewelry, and valuables",Unknown
16/12/2018 0:00,626.848.178,-7.556.563.033,Male,28,Single,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Sevilla,#0407,4,Estación del Metro,Aranjuez,Tarjeta de comunicación,Otros elementos,Unknown
19/12/2018 0:00,626.719.145,-7.557.699,Male,23,Single,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,Cell phone theft,None,Ecoparque Cerro El Volador,#Inst_7,7,Metro Plus,Castilla,Accesorios celular,Technology,Unknown
20/12/2018 18:30,621.373.426,-7.557.324.542,Female,33,Single,Taxi,Unknown,Unknown,Personal robbery,Atraco,Unknown,Firearm,Manila,#1419,14,Public road,Poblado,Tarjeta bancaria,"Money, jewelry, and valuables",Unknown
20/12/2018 18:30,621.373.426,-7.557.324.542,Female,33,Single,Taxi,Unknown,Unknown,Personal robbery,Atraco,Unknown,Firearm,Manila,#1419,14,Public road,Poblado,Automóvil,Automóvil,Unknown
20/12/2018 18:30,621.373.426,-7.557.324.542,Female,33,Single,Taxi,Unknown,Unknown,Personal robbery,Atraco,Unknown,Firearm,Manila,#1419,14,Public road,Poblado,Documentación electoral,Documentos,Unknown
22/05/2018 6:30,626.414.204,-7.556.328.979,Female,28,Married,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Sevilla,#0407,4,Estación del Metro,Aranjuez,Tarjeta bancaria,"Money, jewelry, and valuables",Unknown
18/06/2018 18:30,624.716.182,-755.696.088,Male,31,Single,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Guayaquil,#1007,10,Estación del Metro,Candelaria,Cash,"Money, jewelry, and valuables",Unknown
10/08/2018 6:15,624.739.912,-7.556.978.092,Male,49,Single,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,La Candelaria,#1019,10,Estación del Metro,Candelaria,Cash,"Money, jewelry, and valuables",Unknown
10/01/2018 16:30,629.182.162,-7.556.936.895,Female,29,Common-law union,Autobus,Unknown,Unknown,Personal robbery,Atraco,Unknown,Arma cortopunzante,Castilla,#0511,5,Public road,Castilla,Tarjeta bancaria,"Money, jewelry, and valuables",Unknown
31/07/2018 7:00,624.732.985,-7.556.980.637,Male,60,Married,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,La Candelaria,#1019,10,Bus de servicio público,Candelaria,Accesorios celular,Technology,Unknown
10/01/2018 16:30,629.182.162,-7.556.936.895,Female,29,Common-law union,Autobus,Unknown,Unknown,Personal robbery,Atraco,Unknown,Arma cortopunzante,Castilla,#0511,5,Public road,Castilla,Tarjeta para computador,Technology,Unknown
02/02/2018 6:00,62.519.234,-7.556.692.806,Male,27,Divorced,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,La Candelaria,#1019,10,Metro Plus,Candelaria,Tarjeta bancaria,"Money, jewelry, and valuables",Unknown
02/02/2018 15:00,621.225.735,-7.557.813.033,Male,23,Single,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Patio Bonito,#1421,14,Estación del Metro,Poblado,Cash,"Money, jewelry, and valuables",Unknown
09/02/2018 12:45,621.059.898,-7.560.266.837,Female,20,Single,Taxi,Unknown,Unknown,Personal robbery,Atraco,Unknown,Firearm,El Rincón,#1610,16,Centro comercial,Belén,Cédula,Documentos,Unknown
21/02/2018 20:00,619.398.513,-7.558.147.062,Female,22,Common-law union,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Santa María de los Ángeles,#1423,14,Estación del Metro,Poblado,Tarjeta bancaria,"Money, jewelry, and valuables",Unknown
21/02/2018 20:00,619.398.513,-7.558.147.062,Female,22,Common-law union,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Santa María de los Ángeles,#1423,14,Estación del Metro,Poblado,Cash,"Money, jewelry, and valuables",Unknown
14/03/2018 16:00,623.879.398,-7.560.645.437,Female,28,Common-law union,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,La Castellana,#1110,11,Paradero de bus,Laureles,Tarjeta bancaria,"Money, jewelry, and valuables",Unknown
15/03/2018 19:30,622.340.205,-7.558.307.797,Female,31,Common-law union,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Santa Fé,#1504,15,Vehículo particular,Belén,Cédula,Documentos,Unknown
05/04/2018 13:00,625.705.096,-7.559.266.418,Female,18,Single,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,None,None,Estadio,#1113,11,Bus de servicio público,Laureles,Cash,"Money, jewelry, and valuables",Unknown
09/05/2018 16:00,625.539.096,-7.559.853.867,Female,28,Single,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,None,None,La Floresta,#1205,12,Paradero de bus,Laureles,Carne,Alimento,Unknown
17/06/2018 14:30,626.561.826,-7.555.640.523,Female,54,Single,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,None,None,Manrique Central No.1,#0409,4,Public road,Aranjuez,Cash,"Money, jewelry, and valuables",Unknown
18/06/2018 18:30,624.716.182,-755.696.088,Male,31,Single,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Guayaquil,#1007,10,Estación del Metro,Candelaria,Cédula,Documentos,Unknown
05/07/2018 6:10,625.343.634,-7.558.789.154,Female,64,Single,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,U.D. Atanasio Girardot,#Inst_14,11,Estación del Metro,Laureles,Cédula,Documentos,Unknown
10/07/2018 23:00,626.412.941,-7.560.753.381,Male,25,Single,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,None,None,Metropolitano,#1305,13,Estación del Metro,San Javier,Cash,"Money, jewelry, and valuables",Unknown
11/07/2018 11:00,623.791.638,-7.559.062.758,Female,18,Single,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Rosales,#1602,16,Estación del Metro,Belén,Cash,"Money, jewelry, and valuables",Unknown
14/08/2018 12:30,626.722.752,-7.558.633.379,Male,18,Single,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,None,None,San Germán,#0703,7,Public road,Castilla,Contraseña cédula,Documentos,Unknown
24/09/2018 18:00,623.360.074,-7.560.220.586,Male,31,Married,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Belén,#1603,16,Bus de servicio público,Belén,Carne,Alimento,Unknown
25/09/2018 6:30,61.837.343,-7.564.148.697,Female,36,Divorced,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Área Urbana Cgto. San Antonio de Prado,#AUC2,80,Bus de servicio público,San Antonio de Prado,Tarjeta de identidad,Documentos,Unknown
